time,pH,EC,ORP,Temperature
2023-12-01 14:54:48,6.532,1889.0,127.3,17.1
2023-12-01 14:57:49,6.519,1889.0,132.3,17.1
2023-12-01 15:00:49,6.526,1889.0,129.6,17.1
2023-12-01 15:03:50,6.531,1889.0,129.6,17.1
2023-12-01 15:06:51,6.523,1889.0,129.6,17.1
2023-12-01 15:09:51,6.539,1890.0,128.2,17.1
2023-12-01 15:12:52,6.539,1889.0,130.3,17.1
2023-12-01 15:15:53,6.53,1890.0,126.6,17.1
2023-12-01 15:18:53,6.531,1889.0,131.2,17.1
2023-12-01 15:21:54,6.527,1889.0,128.9,17.1
2023-12-01 15:24:55,6.532,1890.0,133.0,17.1
2023-12-01 15:27:55,6.537,1889.0,129.2,17.1
2023-12-01 15:30:56,6.531,1890.0,131.2,17.1
2023-12-01 15:33:56,6.545,1890.0,139.0,17.1
2023-12-01 15:36:57,6.533,1890.0,138.0,17.1
2023-12-01 15:39:58,6.53,1889.0,131.9,17.1
2023-12-01 15:42:58,6.533,1889.0,139.0,17.1
2023-12-01 15:45:59,6.522,1889.0,130.6,17.1
2023-12-01 15:48:59,6.55,1889.0,138.5,17.1
2023-12-01 15:52:00,6.533,1889.0,129.2,17.1
2023-12-01 15:55:01,6.524,1889.0,135.9,17.1
2023-12-01 15:58:01,6.547,1889.0,128.2,17.1
2023-12-01 16:01:02,6.536,1889.0,130.0,17.1
2023-12-01 16:04:02,6.548,1889.0,128.5,17.1
2023-12-01 16:07:03,6.544,1890.0,130.8,17.1
2023-12-01 16:10:03,6.538,1889.0,127.9,17.1
2023-12-01 16:13:04,6.545,1889.0,131.6,17.1
2023-12-01 16:16:05,6.524,1890.0,129.8,17.1
2023-12-01 16:19:05,6.533,1890.0,134.7,17.1
2023-12-01 16:22:06,6.539,1889.0,130.0,17.1
2023-12-01 16:25:07,6.537,1890.0,132.3,17.1
2023-12-01 16:28:07,6.545,1890.0,140.1,17.1
2023-12-01 16:31:08,6.539,1890.0,126.7,17.1
2023-12-01 16:34:08,6.529,1890.0,133.7,17.1
2023-12-01 16:37:09,6.556,1890.0,130.4,17.1
2023-12-01 16:40:10,6.525,1890.0,132.2,17.1
2023-12-01 16:43:10,6.539,1890.0,136.5,17.1
2023-12-01 16:46:11,6.547,1891.0,132.7,17.1
2023-12-01 16:49:11,6.541,1891.0,138.7,17.1
2023-12-01 16:52:12,6.543,1891.0,134.0,17.1
2023-12-01 16:55:13,6.531,1892.0,129.0,17.1
2023-12-01 16:58:13,6.538,1892.0,133.9,17.1
2023-12-01 17:01:14,6.552,1892.0,133.6,17.1
2023-12-01 17:04:14,6.532,1892.0,131.7,17.1
2023-12-01 17:07:15,6.548,1892.0,132.1,17.1
2023-12-01 17:10:16,6.529,1892.0,141.0,17.1
2023-12-01 17:13:16,6.548,1888.0,141.3,17.2
2023-12-01 17:16:17,6.56,1888.0,134.6,17.2
2023-12-01 17:19:18,6.542,1893.0,134.3,17.1
2023-12-01 17:22:18,6.565,1888.0,129.5,17.2
2023-12-01 17:25:19,6.548,1888.0,133.7,17.2
2023-12-01 17:28:20,6.537,1889.0,139.6,17.2
2023-12-01 17:31:20,6.561,1889.0,132.7,17.2
2023-12-01 17:34:21,6.544,1889.0,131.4,17.2
2023-12-01 17:37:21,6.556,1888.0,132.3,17.2
2023-12-01 17:40:22,6.546,1889.0,131.0,17.2
2023-12-01 17:43:23,6.552,1889.0,134.0,17.2
2023-12-01 17:46:23,6.55,1889.0,133.5,17.2
2023-12-01 17:49:24,6.546,1889.0,138.6,17.2
2023-12-01 17:52:25,6.561,1890.0,136.5,17.2
2023-12-01 17:55:25,6.56,1889.0,134.3,17.2
2023-12-01 17:58:26,6.537,1889.0,138.2,17.2
2023-12-01 18:01:26,6.562,1889.0,132.0,17.2
2023-12-01 18:04:27,6.54,1890.0,142.3,17.2
2023-12-01 18:07:28,6.543,1890.0,143.4,17.2
2023-12-01 18:10:28,6.547,1890.0,136.7,17.2
2023-12-01 18:13:29,6.532,1890.0,144.1,17.2
2023-12-01 18:16:29,6.557,1890.0,135.3,17.2
2023-12-01 18:19:30,6.546,1890.0,136.1,17.2
2023-12-01 18:22:31,6.547,1891.0,142.2,17.2
2023-12-01 18:25:31,6.551,1891.0,134.0,17.2
2023-12-01 18:28:32,6.537,1891.0,140.2,17.2
2023-12-01 18:31:33,6.556,1891.0,132.4,17.2
2023-12-01 18:34:33,6.55,1891.0,130.7,17.2
2023-12-01 18:37:34,6.543,1892.0,128.9,17.2
2023-12-01 18:40:35,6.558,1892.0,133.8,17.2
2023-12-01 18:43:35,6.545,1892.0,131.0,17.2
2023-12-01 18:46:36,6.554,1892.0,135.8,17.2
2023-12-01 18:49:37,6.56,1892.0,131.1,17.2
2023-12-01 18:52:37,6.535,1892.0,130.6,17.2
2023-12-01 18:55:38,6.552,1892.0,129.3,17.2
2023-12-01 18:58:38,6.546,1892.0,130.3,17.2
2023-12-01 19:01:39,6.548,1893.0,129.1,17.2
2023-12-01 19:04:40,6.559,1893.0,130.3,17.2
2023-12-01 19:07:40,6.541,1894.0,129.5,17.2
2023-12-01 19:10:41,6.55,1894.0,126.3,17.2
2023-12-01 19:13:42,6.546,1894.0,127.6,17.2
2023-12-01 19:16:42,6.541,1890.0,130.9,17.3
2023-12-01 19:19:43,6.559,1894.0,129.3,17.2
2023-12-01 19:22:44,6.542,1890.0,130.1,17.3
2023-12-01 19:25:44,6.563,1890.0,127.8,17.3
2023-12-01 19:28:45,6.553,1890.0,124.8,17.3
2023-12-01 19:31:46,6.548,1890.0,129.5,17.3
2023-12-01 19:34:46,6.564,1891.0,126.3,17.3
2023-12-01 19:37:47,6.545,1891.0,128.3,17.3
2023-12-01 19:40:48,6.555,1891.0,134.0,17.3
2023-12-01 19:43:48,6.56,1891.0,127.2,17.3
2023-12-01 19:46:49,6.542,1891.0,126.8,17.3
2023-12-01 19:49:50,6.564,1891.0,125.8,17.3
2023-12-01 19:52:50,6.552,1891.0,126.2,17.3
2023-12-01 19:55:51,6.55,1891.0,126.4,17.3
2023-12-01 19:58:52,6.568,1892.0,138.7,17.3
2023-12-01 20:01:52,6.548,1892.0,127.6,17.3
2023-12-01 20:04:53,6.565,1888.0,128.4,17.4
2023-12-01 20:07:54,6.551,1888.0,129.3,17.4
2023-12-01 20:10:54,6.545,1888.0,129.6,17.4
2023-12-01 20:13:55,6.555,1887.0,132.8,17.4
2023-12-01 20:16:55,6.539,1888.0,126.8,17.4
2023-12-01 20:19:56,6.563,1888.0,127.6,17.4
2023-12-01 20:22:57,6.556,1888.0,126.9,17.4
2023-12-01 20:25:57,6.543,1889.0,131.0,17.4
2023-12-01 20:28:58,6.552,1889.0,129.5,17.4
2023-12-01 20:31:58,6.547,1889.0,128.7,17.4
2023-12-01 20:34:59,6.559,1889.0,129.1,17.4
2023-12-01 20:38:00,6.558,1889.0,129.0,17.4
2023-12-01 20:41:00,6.54,1889.0,127.6,17.4
2023-12-01 20:44:01,6.561,1889.0,129.1,17.4
2023-12-01 20:47:01,6.539,1890.0,127.9,17.4
2023-12-01 20:50:02,6.545,1890.0,131.9,17.4
2023-12-01 20:53:02,6.553,1889.0,129.6,17.4
2023-12-01 20:56:03,6.545,1890.0,128.7,17.4
2023-12-01 20:59:04,6.547,1891.0,129.6,17.4
2023-12-01 21:02:04,6.545,1891.0,129.1,17.4
2023-12-01 21:05:05,6.551,1891.0,130.2,17.4
2023-12-01 21:08:06,6.565,1891.0,129.9,17.4
2023-12-01 21:11:06,6.549,1892.0,130.4,17.4
2023-12-01 21:14:07,6.548,1892.0,130.9,17.4
2023-12-01 21:17:07,6.558,1892.0,129.9,17.4
2023-12-01 21:20:08,6.553,1892.0,126.3,17.4
2023-12-01 21:23:09,6.561,1892.0,128.5,17.4
2023-12-01 21:26:10,6.546,1892.0,129.8,17.4
2023-12-01 21:29:10,6.548,1892.0,129.0,17.4
2023-12-01 21:32:11,6.556,1892.0,128.6,17.4
2023-12-01 21:35:12,6.542,1892.0,128.9,17.4
2023-12-01 21:38:12,6.557,1891.0,131.9,17.4
2023-12-01 21:41:13,6.544,1892.0,127.9,17.4
2023-12-01 21:44:14,6.558,1891.0,135.5,17.4
2023-12-01 21:47:14,6.555,1891.0,139.6,17.4
2023-12-01 21:50:15,6.534,1891.0,133.2,17.4
2023-12-01 21:53:15,6.555,1892.0,132.8,17.4
2023-12-01 21:56:16,6.546,1892.0,133.5,17.4
2023-12-01 21:59:17,6.536,1892.0,133.4,17.4
2023-12-01 22:02:17,6.564,1893.0,130.2,17.4
2023-12-01 22:05:18,6.54,1893.0,128.6,17.4
2023-12-01 22:08:19,6.558,1893.0,129.0,17.4
2023-12-01 22:11:19,6.56,1893.0,131.4,17.4
2023-12-01 22:14:20,6.536,1893.0,130.3,17.4
2023-12-01 22:17:20,6.557,1893.0,126.2,17.4
2023-12-01 22:20:21,6.538,1893.0,128.0,17.4
2023-12-01 22:23:22,6.545,1894.0,127.3,17.4
2023-12-01 22:26:22,6.558,1894.0,129.0,17.4
2023-12-01 22:29:23,6.55,1893.0,125.8,17.4
2023-12-01 22:32:24,6.552,1893.0,128.5,17.4
2023-12-01 22:35:24,6.536,1893.0,126.4,17.4
2023-12-01 22:38:25,6.543,1893.0,128.5,17.4
2023-12-01 22:41:25,6.551,1894.0,127.1,17.4
2023-12-01 22:44:26,6.549,1894.0,126.4,17.4
2023-12-01 22:47:27,6.553,1894.0,128.4,17.4
2023-12-01 22:50:27,6.545,1894.0,124.5,17.4
2023-12-01 22:53:28,6.543,1894.0,125.5,17.4
2023-12-01 22:56:28,6.562,1894.0,124.1,17.4
2023-12-01 22:59:29,6.546,1894.0,124.9,17.4
2023-12-01 23:02:30,6.565,1895.0,124.9,17.4
2023-12-01 23:05:30,6.562,1894.0,124.8,17.4
2023-12-01 23:08:31,6.547,1894.0,123.7,17.4
2023-12-01 23:11:32,6.56,1894.0,123.8,17.4
2023-12-01 23:14:32,6.549,1894.0,122.4,17.4
2023-12-01 23:17:33,6.558,1890.0,123.0,17.5
2023-12-01 23:20:33,6.559,1895.0,123.7,17.4
2023-12-01 23:23:34,6.549,1890.0,124.2,17.5
2023-12-01 23:26:35,6.548,1894.0,123.2,17.4
2023-12-01 23:29:35,6.544,1894.0,125.4,17.4
2023-12-01 23:32:36,6.551,1890.0,126.7,17.5
2023-12-01 23:35:36,6.555,1895.0,123.6,17.4
2023-12-01 23:38:37,6.538,1895.0,123.9,17.4
2023-12-01 23:41:38,6.555,1895.0,123.6,17.4
2023-12-01 23:44:38,6.547,1890.0,122.1,17.5
2023-12-01 23:47:39,6.547,1890.0,122.1,17.5
2023-12-01 23:50:40,6.555,1894.0,123.0,17.4
2023-12-01 23:53:40,6.549,1895.0,120.4,17.4
2023-12-01 23:56:41,6.55,1891.0,123.4,17.5
2023-12-01 23:59:42,6.561,1895.0,121.9,17.4
2023-12-02 00:02:42,6.551,1891.0,121.8,17.5
2023-12-02 00:05:43,6.548,1891.0,123.7,17.5
2023-12-02 00:08:43,6.547,1891.0,122.4,17.5
2023-12-02 00:11:44,6.56,1891.0,123.3,17.5
2023-12-02 00:14:45,6.556,1891.0,122.4,17.5
2023-12-02 00:17:45,6.551,1891.0,124.6,17.5
2023-12-02 00:20:46,6.568,1890.0,123.2,17.5
2023-12-02 00:23:46,6.54,1890.0,120.9,17.5
2023-12-02 00:26:47,6.556,1891.0,123.2,17.5
2023-12-02 00:29:48,6.563,1895.0,120.5,17.4
2023-12-02 00:32:48,6.538,1891.0,121.3,17.5
2023-12-02 00:35:49,6.551,1891.0,121.4,17.5
2023-12-02 00:38:50,6.558,1891.0,119.3,17.5
2023-12-02 00:41:50,6.541,1892.0,120.4,17.5
2023-12-02 00:44:51,6.566,1891.0,125.5,17.5
2023-12-02 00:47:51,6.547,1892.0,119.5,17.5
2023-12-02 00:50:52,6.562,1892.0,120.7,17.5
2023-12-02 00:53:53,6.554,1892.0,121.2,17.5
2023-12-02 00:56:53,6.546,1891.0,121.1,17.5
2023-12-02 00:59:54,6.562,1891.0,121.6,17.5
2023-12-02 01:02:55,6.554,1891.0,122.0,17.5
2023-12-02 01:05:55,6.56,1892.0,122.8,17.5
2023-12-02 01:08:56,6.57,1891.0,121.5,17.5
2023-12-02 01:11:57,6.56,1891.0,121.1,17.5
2023-12-02 01:14:57,6.565,1892.0,123.2,17.5
2023-12-02 01:17:58,6.549,1891.0,123.0,17.5
2023-12-02 01:20:58,6.554,1892.0,124.2,17.5
2023-12-02 01:23:59,6.568,1891.0,122.4,17.5
2023-12-02 01:27:00,6.55,1892.0,120.6,17.5
2023-12-02 01:30:00,6.56,1892.0,120.7,17.5
2023-12-02 01:33:01,6.564,1892.0,117.9,17.5
2023-12-02 01:36:01,6.544,1892.0,122.4,17.5
2023-12-02 01:39:02,6.554,1892.0,122.4,17.5
2023-12-02 01:42:03,6.537,1892.0,120.1,17.5
2023-12-02 01:45:03,6.562,1892.0,124.2,17.5
2023-12-02 01:48:04,6.558,1892.0,120.7,17.5
2023-12-02 01:51:05,6.546,1892.0,122.0,17.5
2023-12-02 01:54:05,6.556,1892.0,124.7,17.5
2023-12-02 01:57:06,6.553,1892.0,121.8,17.5
2023-12-02 02:00:07,6.56,1892.0,122.0,17.5
2023-12-02 02:03:07,6.57,1892.0,120.3,17.5
2023-12-02 02:06:09,6.54,1892.0,119.8,17.5
2023-12-02 02:09:09,6.556,1893.0,120.8,17.5
2023-12-02 02:12:10,6.556,1893.0,119.5,17.5
2023-12-02 02:15:11,6.543,1893.0,119.1,17.5
2023-12-02 02:18:11,6.564,1892.0,120.3,17.5
2023-12-02 02:21:12,6.545,1892.0,121.0,17.5
2023-12-02 02:24:13,6.559,1893.0,120.6,17.5
2023-12-02 02:27:13,6.565,1893.0,116.7,17.5
2023-12-02 02:30:14,6.552,1893.0,119.1,17.5
2023-12-02 02:33:15,6.556,1892.0,119.7,17.5
2023-12-02 02:36:15,6.541,1892.0,119.8,17.5
2023-12-02 02:39:16,6.55,1893.0,121.8,17.5
2023-12-02 02:42:16,6.563,1893.0,118.8,17.5
2023-12-02 02:45:17,6.554,1893.0,120.1,17.5
2023-12-02 02:48:18,6.564,1893.0,121.0,17.5
2023-12-02 02:51:18,6.551,1893.0,118.1,17.5
2023-12-02 02:54:19,6.551,1893.0,120.9,17.5
2023-12-02 02:57:19,6.566,1893.0,117.9,17.5
2023-12-02 03:00:20,6.54,1893.0,118.8,17.5
2023-12-02 03:03:21,6.566,1893.0,120.4,17.5
2023-12-02 03:06:21,6.547,1893.0,117.1,17.5
2023-12-02 03:09:22,6.541,1893.0,119.6,17.5
2023-12-02 03:12:23,6.559,1893.0,117.9,17.5
2023-12-02 03:15:23,6.549,1893.0,119.0,17.5
2023-12-02 03:18:24,6.563,1893.0,121.8,17.5
2023-12-02 03:21:24,6.56,1893.0,118.4,17.5
2023-12-02 03:24:25,6.535,1893.0,120.4,17.5
2023-12-02 03:27:25,6.562,1893.0,118.9,17.5
2023-12-02 03:30:26,6.539,1893.0,119.5,17.5
2023-12-02 03:33:27,6.552,1893.0,120.5,17.5
2023-12-02 03:36:27,6.557,1893.0,119.3,17.5
2023-12-02 03:39:28,6.545,1893.0,120.9,17.5
2023-12-02 03:42:29,6.558,1893.0,121.2,17.5
2023-12-02 03:45:29,6.549,1893.0,119.4,17.5
2023-12-02 03:48:30,6.561,1893.0,121.1,17.5
2023-12-02 03:51:30,6.561,1893.0,121.8,17.5
2023-12-02 03:54:31,6.549,1893.0,120.3,17.5
2023-12-02 03:57:32,6.55,1894.0,119.7,17.5
2023-12-02 04:00:32,6.549,1893.0,119.8,17.5
2023-12-02 04:03:33,6.543,1893.0,121.6,17.5
2023-12-02 04:06:33,6.56,1893.0,120.0,17.5
2023-12-02 04:09:34,6.546,1893.0,119.9,17.5
2023-12-02 04:12:35,6.555,1893.0,120.8,17.5
2023-12-02 04:15:35,6.559,1893.0,120.3,17.5
2023-12-02 04:18:36,6.547,1894.0,121.2,17.5
2023-12-02 04:21:36,6.566,1894.0,121.8,17.5
2023-12-02 04:24:37,6.547,1894.0,122.5,17.5
2023-12-02 04:27:38,6.545,1894.0,123.2,17.5
2023-12-02 04:30:39,6.566,1890.0,121.4,17.6
2023-12-02 04:33:39,6.541,1894.0,122.2,17.5
2023-12-02 04:36:40,6.556,1894.0,123.8,17.5
2023-12-02 04:39:40,6.554,1894.0,120.1,17.5
2023-12-02 04:42:41,6.549,1894.0,125.6,17.5
2023-12-02 04:45:42,6.567,1894.0,129.5,17.5
2023-12-02 04:48:42,6.541,1894.0,120.3,17.5
2023-12-02 04:51:43,6.549,1890.0,123.4,17.6
2023-12-02 04:54:43,6.556,1894.0,121.1,17.5
2023-12-02 04:57:44,6.554,1895.0,124.7,17.5
2023-12-02 05:00:45,6.553,1895.0,124.2,17.5
2023-12-02 05:03:45,6.539,1895.0,124.2,17.5
2023-12-02 05:06:46,6.559,1891.0,126.1,17.6
2023-12-02 05:09:46,6.555,1890.0,123.6,17.6
2023-12-02 05:12:47,6.534,1891.0,125.6,17.6
2023-12-02 05:15:47,6.558,1891.0,125.7,17.6
2023-12-02 05:18:48,6.535,1895.0,125.0,17.5
2023-12-02 05:21:49,6.552,1891.0,127.1,17.6
2023-12-02 05:24:49,6.562,1895.0,125.0,17.5
2023-12-02 05:27:50,6.55,1891.0,124.9,17.6
2023-12-02 05:30:51,6.559,1890.0,126.8,17.6
2023-12-02 05:33:51,6.542,1895.0,123.7,17.5
2023-12-02 05:36:52,6.552,1891.0,129.4,17.6
2023-12-02 05:39:52,6.547,1891.0,126.1,17.6
2023-12-02 05:42:53,6.54,1895.0,125.3,17.5
2023-12-02 05:45:54,6.551,1891.0,124.6,17.6
2023-12-02 05:48:54,6.559,1896.0,124.4,17.5
2023-12-02 05:51:55,6.541,1891.0,127.8,17.6
2023-12-02 05:54:56,6.558,1895.0,127.1,17.5
2023-12-02 05:57:56,6.543,1895.0,125.6,17.5
2023-12-02 06:00:57,6.554,1891.0,127.6,17.6
2023-12-02 06:03:57,6.556,1895.0,126.2,17.5
2023-12-02 06:06:58,6.534,1891.0,127.5,17.6
2023-12-02 06:09:59,6.545,1896.0,128.3,17.5
2023-12-02 06:13:00,6.536,1896.0,126.7,17.5
2023-12-02 06:16:00,6.549,1891.0,132.3,17.6
2023-12-02 06:19:01,6.548,1891.0,127.2,17.6
2023-12-02 06:22:02,6.537,1891.0,127.1,17.6
2023-12-02 06:25:02,6.558,1892.0,130.6,17.6
2023-12-02 06:28:03,6.537,1896.0,129.8,17.5
2023-12-02 06:31:04,6.544,1891.0,129.1,17.6
2023-12-02 06:34:05,6.542,1891.0,135.6,17.6
2023-12-02 06:37:05,6.527,1891.0,130.4,17.6
2023-12-02 06:40:06,6.549,1891.0,131.9,17.6
2023-12-02 06:43:07,6.537,1891.0,127.9,17.6
2023-12-02 06:46:07,6.528,1892.0,128.8,17.6
2023-12-02 06:49:08,6.543,1892.0,132.2,17.6
2023-12-02 06:52:09,6.529,1892.0,130.4,17.6
2023-12-02 06:55:09,6.532,1896.0,135.7,17.5
2023-12-02 06:58:10,6.547,1892.0,129.8,17.6
2023-12-02 07:01:10,6.532,1892.0,127.7,17.6
2023-12-02 07:04:11,6.546,1892.0,139.6,17.6
2023-12-02 07:07:12,6.523,1892.0,132.5,17.6
2023-12-02 07:10:12,6.523,1892.0,133.2,17.6
2023-12-02 07:13:13,6.544,1892.0,132.4,17.6
2023-12-02 07:16:13,6.52,1892.0,131.4,17.6
2023-12-02 07:19:14,6.539,1892.0,134.4,17.6
2023-12-02 07:22:15,6.525,1892.0,129.3,17.6
2023-12-02 07:25:15,6.519,1892.0,133.7,17.6
2023-12-02 07:28:16,6.543,1892.0,139.2,17.6
2023-12-02 07:31:16,6.529,1892.0,129.9,17.6
2023-12-02 07:34:17,6.527,1892.0,132.9,17.6
2023-12-02 07:37:18,6.546,1892.0,124.8,17.6
2023-12-02 07:40:18,6.531,1893.0,131.9,17.6
2023-12-02 07:43:19,6.535,1893.0,131.7,17.6
2023-12-02 07:46:19,6.528,1893.0,128.8,17.6
2023-12-02 07:49:20,6.533,1893.0,133.5,17.6
2023-12-02 07:52:21,6.541,1897.0,129.3,17.5
2023-12-02 07:55:21,6.52,1897.0,144.5,17.5
2023-12-02 07:58:22,6.535,1897.0,134.6,17.5
2023-12-02 08:01:23,6.53,1896.0,141.6,17.5
2023-12-02 08:04:23,6.526,1896.0,135.1,17.5
2023-12-02 08:07:24,6.546,1895.0,130.5,17.5
2023-12-02 08:10:25,6.534,1895.0,130.1,17.5
2023-12-02 08:13:25,6.533,1895.0,136.1,17.5
2023-12-02 08:16:26,6.524,1895.0,129.3,17.5
2023-12-02 08:19:26,6.524,1895.0,143.0,17.5
2023-12-02 08:22:27,6.54,1899.0,141.4,17.4
2023-12-02 08:25:28,6.528,1899.0,144.7,17.4
2023-12-02 08:28:28,6.545,1898.0,135.5,17.4
2023-12-02 08:31:29,6.543,1898.0,132.7,17.4
2023-12-02 08:34:29,6.523,1898.0,136.7,17.4
2023-12-02 08:37:30,6.543,1898.0,134.2,17.4
2023-12-02 08:40:31,6.53,1898.0,131.9,17.4
2023-12-02 08:43:31,6.534,1898.0,136.1,17.4
2023-12-02 08:46:32,6.543,1898.0,133.9,17.4
2023-12-02 08:49:33,6.532,1898.0,143.5,17.4
2023-12-02 08:52:33,6.551,1898.0,138.0,17.4
2023-12-02 08:55:34,6.529,1898.0,142.2,17.4
2023-12-02 08:58:34,6.544,1898.0,137.2,17.4
2023-12-02 09:01:35,6.549,1897.0,139.8,17.4
2023-12-02 09:04:36,6.536,1897.0,134.7,17.4
2023-12-02 09:07:36,6.543,1897.0,145.2,17.4
2023-12-02 09:10:37,6.544,1897.0,134.1,17.4
2023-12-02 09:13:38,6.524,1897.0,138.3,17.4
2023-12-02 09:16:38,6.541,1897.0,137.2,17.4
2023-12-02 09:19:39,6.538,1897.0,137.0,17.4
2023-12-02 09:22:39,6.549,1897.0,138.7,17.4
2023-12-02 09:25:40,6.547,1897.0,136.6,17.4
2023-12-02 09:28:41,6.529,1897.0,138.4,17.4
2023-12-02 09:31:41,6.554,1897.0,134.1,17.4
2023-12-02 09:34:42,6.538,1897.0,142.0,17.4
2023-12-02 09:37:42,6.543,1897.0,133.7,17.4
2023-12-02 09:40:43,6.542,1897.0,137.8,17.4
2023-12-02 09:43:44,6.531,1897.0,138.1,17.4
2023-12-02 09:46:44,6.544,1897.0,135.0,17.4
2023-12-02 09:49:45,6.532,1897.0,139.0,17.4
2023-12-02 09:52:46,6.535,1897.0,134.8,17.4
2023-12-02 09:55:46,6.547,1897.0,133.6,17.4
2023-12-02 09:58:47,6.54,1897.0,138.2,17.4
2023-12-02 10:01:47,6.544,1897.0,144.5,17.4
2023-12-02 10:04:48,6.541,1897.0,135.4,17.4
2023-12-02 10:07:49,6.534,1897.0,138.7,17.4
2023-12-02 10:10:49,6.561,1897.0,135.9,17.4
2023-12-02 10:13:50,6.534,1897.0,134.1,17.4
2023-12-02 10:16:50,6.54,1897.0,136.2,17.4
2023-12-02 10:19:51,6.549,1897.0,136.0,17.4
2023-12-02 10:22:52,6.544,1897.0,135.3,17.4
2023-12-02 10:25:52,6.558,1897.0,137.7,17.4
2023-12-02 10:28:53,6.532,1897.0,133.6,17.4
2023-12-02 10:31:53,6.545,1897.0,140.1,17.4
2023-12-02 10:34:54,6.563,1897.0,135.6,17.4
2023-12-02 10:37:55,6.543,1897.0,134.4,17.4
2023-12-02 10:40:55,6.56,1897.0,135.2,17.4
2023-12-02 10:43:56,6.54,1897.0,133.6,17.4
2023-12-02 10:46:57,6.548,1897.0,136.9,17.4
2023-12-02 10:49:57,6.562,1897.0,138.6,17.4
2023-12-02 10:52:58,6.551,1897.0,133.8,17.4
2023-12-02 10:55:58,6.561,1897.0,143.7,17.4
2023-12-02 10:58:59,6.538,1897.0,131.5,17.4
2023-12-02 11:02:00,6.549,1897.0,133.2,17.4
2023-12-02 11:05:00,6.56,1897.0,134.0,17.4
2023-12-02 11:08:01,6.548,1897.0,132.9,17.4
2023-12-02 11:11:02,6.555,1897.0,142.9,17.4
2023-12-02 11:14:02,6.568,1897.0,132.9,17.4
2023-12-02 11:17:03,6.554,1897.0,133.0,17.4
2023-12-02 11:20:03,6.566,1897.0,134.0,17.4
2023-12-02 11:23:04,6.55,1897.0,134.4,17.4
2023-12-02 11:26:05,6.553,1897.0,135.8,17.4
2023-12-02 11:29:05,6.554,1896.0,133.6,17.4
2023-12-02 11:32:06,6.536,1897.0,138.2,17.4
2023-12-02 11:35:07,6.564,1897.0,134.8,17.4
2023-12-02 11:38:07,6.547,1897.0,126.6,17.4
2023-12-02 11:41:08,6.556,1896.0,131.3,17.4
2023-12-02 11:44:08,6.557,1896.0,127.8,17.4
2023-12-02 11:47:09,6.551,1896.0,127.3,17.4
2023-12-02 11:50:10,6.56,1897.0,128.4,17.4
2023-12-02 11:53:10,6.551,1897.0,124.2,17.4
2023-12-02 11:56:11,6.548,1897.0,126.0,17.4
2023-12-02 11:59:12,6.564,1896.0,126.9,17.4
2023-12-02 12:02:12,6.545,1897.0,126.7,17.4
2023-12-02 12:05:13,6.561,1897.0,126.3,17.4
2023-12-02 12:08:13,6.565,1896.0,126.0,17.4
2023-12-02 12:11:14,6.539,1897.0,126.6,17.4
2023-12-02 12:14:14,6.568,1897.0,127.1,17.4
2023-12-02 12:17:15,6.541,1897.0,125.4,17.4
2023-12-02 12:20:16,6.557,1897.0,127.8,17.4
2023-12-02 12:23:16,6.564,1897.0,126.3,17.4
2023-12-02 12:26:17,6.547,1897.0,124.8,17.4
2023-12-02 12:29:18,6.557,1897.0,127.1,17.4
2023-12-02 12:32:18,6.559,1897.0,125.6,17.4
2023-12-02 12:35:19,6.554,1897.0,135.2,17.4
2023-12-02 12:38:19,6.564,1897.0,126.2,17.4
2023-12-02 12:41:20,6.561,1897.0,135.9,17.4
2023-12-02 12:44:21,6.571,1897.0,127.8,17.4
2023-12-02 12:47:21,6.574,1897.0,126.1,17.4
2023-12-02 12:50:22,6.551,1897.0,135.0,17.4
2023-12-02 12:53:22,6.561,1897.0,125.8,17.4
2023-12-02 12:56:23,6.558,1897.0,125.9,17.4
2023-12-02 12:59:24,6.557,1897.0,130.6,17.4
2023-12-02 13:02:24,6.567,1897.0,128.2,17.4
2023-12-02 13:05:25,6.561,1897.0,133.9,17.4
2023-12-02 13:08:25,6.574,1897.0,131.1,17.4
2023-12-02 13:11:26,6.555,1897.0,127.3,17.4
2023-12-02 13:14:27,6.554,1897.0,131.0,17.4
2023-12-02 13:17:27,6.571,1897.0,130.1,17.4
2023-12-02 13:23:48,6.565,1897.0,126.0,17.4
2023-12-02 13:26:48,6.555,1897.0,123.4,17.4
2023-12-02 13:29:49,6.555,1897.0,127.7,17.4
2023-12-02 13:32:49,6.576,1896.0,139.5,17.4
2023-12-02 13:35:50,6.553,1896.0,131.9,17.4
2023-12-02 13:38:51,6.571,1897.0,132.2,17.4
2023-12-02 13:41:51,6.573,1896.0,130.2,17.4
2023-12-02 13:44:52,6.557,1897.0,127.9,17.4
2023-12-02 13:47:53,6.581,1896.0,125.0,17.4
2023-12-02 13:50:53,6.558,1896.0,125.8,17.4
2023-12-02 13:53:54,6.57,1896.0,128.8,17.4
2023-12-02 13:56:54,6.584,1896.0,127.2,17.4
2023-12-02 13:59:55,6.565,1896.0,126.2,17.4
2023-12-02 14:02:56,6.573,1896.0,126.7,17.4
2023-12-02 14:05:56,6.557,1896.0,125.8,17.4
2023-12-02 14:08:57,6.568,1896.0,127.2,17.4
2023-12-02 14:11:58,6.582,1896.0,126.5,17.4
2023-12-02 14:14:58,6.571,1896.0,136.3,17.4
2023-12-02 14:17:59,6.584,1896.0,130.4,17.4
